index,INVC_CONT
33259,6.82660466591107
33260,7.139632012027681
33261,6.597591403180657
33262,7.219864824853618
33263,6.842463353339985
33264,6.606265310571727
33265,7.016329481382941
33266,12.319543612096984
33267,10.457242052505196
33268,7.093722195984121
33269,7.0354308400912995
33270,6.600307602750411
33271,6.639312861496421
33272,6.5265370187264535
33273,7.267329119439481
33274,6.734622862861269
33275,6.77298294489181
33276,6.959093380075367
33277,7.042381210130225
33278,7.19619022824794
33279,7.219864824853618
33280,7.011184279996851
33281,6.959093380075367
33282,6.5674543619446455
33283,7.09137374818451
33284,6.717669626205876
33285,6.939892032644559
33286,7.133624442249449
33287,6.61016028695211
33288,6.620673300588235
33289,5.66490618809404
33290,5.5610754264161
33291,5.289629463504211
33292,6.067397170027738
33293,4.697944496564663
33294,5.55022095798286
33295,7.198367494993265
33296,7.3744984489448
33297,8.194067525409475
33298,6.340190606813097
33299,4.776207372758712
33300,4.736573537430412
33301,4.6159542578933666
33302,4.61803370139659
33303,5.006329437638787
33304,4.863329936440041
33305,5.140951242954081
33306,18.327690297195225
33307,5.04846909776562
33308,4.1932661094187695
33309,10.917164185539818
33310,7.550205280547537
33311,5.101193952596966
33312,5.444097797715006
33313,4.626757653519033
33314,5.468108603393103
33315,5.021053739823107
33316,5.468776554689238
33317,5.468776554689238
33318,4.419224626793106
33319,4.4479580579595055
33320,6.072339205150793
33321,4.681796000098674
33322,4.561330478999577
33323,6.373805135443645
33324,4.56725365751561
33325,4.9291406975954555
33326,4.844330354788476
33327,4.844330354788476
33328,4.844330354788476
33329,4.844330354788476
33330,4.844330354788476
33331,4.844330354788476
33332,4.844330354788476
33333,5.200901406035026
33334,4.844330354788476
33335,4.844330354788476
33336,4.844330354788476
33337,5.975641325467025
33338,5.975641325467025
33339,5.642611442454968
33340,5.325216092980494
33341,5.642611442454968
33342,5.642611442454968
33343,4.6164456751097465
33344,5.324508523491493
33345,4.76108328619265
33346,4.830840036925747
33347,5.024979529178082
33348,5.2593409398319615
33349,5.494412529381011
33350,4.870812991097702
33351,4.695843533353257
33352,4.490731811054094
33353,5.456023340193918
33354,7.144806792677789
33355,5.4860484903190505
33356,4.510160394561802
33357,5.0418167892301815
33358,6.715258283309106
33359,8.374895080927217
33360,5.963762178814524
33361,5.8473993554824055
33362,5.338766350920213
33363,4.949594940194466
33364,5.643575664855036
33365,4.381057777034801
33366,4.22371881301694
33367,4.19803627642845
33368,4.242550403835439
33369,4.64201890110518
33370,4.205730912643395
33371,4.267894189125718
33372,4.267894189125718
33373,4.178941739162416
33374,4.197239972416464
33375,4.446159559365284
33376,4.238706506983662
33377,4.301758830173064
33378,4.360592078813298
33379,4.446009836500447
33380,4.509466148269058
33381,4.2193435267108415
33382,4.406304176910129
33383,4.406304176910129
33384,4.417313397004968
33385,4.450351069228179
33386,4.335145177182952
33387,4.240589308697682
33388,4.6970343188500285
33389,4.375980253775653
33390,4.201222892439876
33391,4.568307392050157
33392,4.568307392050157
33393,4.431182394006107
33394,4.819128198997773
33395,4.306177479212543
33396,4.306177479212543
33397,4.580546424542807
33398,4.370410483273278
33399,4.516658848665134
33400,4.586178568817439
33401,5.006158636644126
33402,4.332885196947267
33403,4.516658848665134
33404,4.25508772228659
33405,4.20171914468639
33406,4.273045744520458
33407,4.92538637539138
33408,4.201499844487351
33409,4.431182394006107
33410,4.4011460113786365
33411,4.2911372232373
33412,5.414938135686141
33413,5.203675370726251
33414,4.598279401739752
33415,4.267894189125718
33416,4.846891223550091
33417,5.165479901915548
33418,5.501496859348647
33419,4.197239972416464
33420,4.344491888462229
33421,5.47057732668665
33422,5.432696636761492
33423,5.340035130055553
33424,4.586178568817439
33425,6.038000364436326
33426,4.446159559365284
33427,4.238706506983662
33428,5.156377300112225
33429,4.561601090854097
33430,4.178941739162416
33431,4.273045744520458
33432,6.099065879517204
33433,5.408681161941262
33434,4.907841517600512
33435,4.568307392050157
33436,5.093872304286646
33437,4.349121731654827
33438,4.25800147011622
33439,5.173614588309123
33440,4.7415659756187605
33441,4.578091527809932
33442,5.24789049866613
33443,4.568307392050157
33444,4.6313845424846765
33445,4.516658848665134
33446,4.273045744520458
33447,4.509466148269058
33448,4.2193435267108415
33449,4.2193435267108415
33450,4.890452502350301
33451,4.395033923183744
33452,5.231792509494376
33453,5.1678018729311015
33454,5.053512553321896
33455,5.59253758369295
33456,4.238706506983662
33457,4.301758830173064
33458,4.34495290664342
33459,4.446162832433403
33460,4.2193435267108415
33461,4.381057777034801
33462,4.544512203789073
33463,4.493289635717855
33464,4.765446621620318
33465,4.359849156151679
33466,4.431182394006107
33467,4.201499844487351
33468,4.299371406653769
33469,4.2001358744857455
33470,4.819128198997773
33471,4.396657501856342
33472,4.2353270172196815
33473,4.4541257219812564
33474,4.267894189125718
33475,4.34792375601881
33476,4.197239972416464
33477,5.282936918240372
33478,5.2511458325473
33479,5.426581910209814
33480,4.446159559365284
33481,4.393309862165962
33482,4.233165070157165
33483,4.22371881301694
33484,4.505705498993187
33485,4.298963905664451
33486,4.437101606763462
33487,6.691776860341896
33488,6.77298294489181
33489,7.19619022824794
33490,6.702532684674065
33491,6.697519746816462
33492,7.764385098872954
33493,7.117116997094793
33494,6.716029418464801
33495,6.594146045630892
33496,6.522238693036184
33497,6.842463353339985
33498,6.637640033268629
33499,6.579934449276474
33500,6.56413466490537
33501,6.615402009949699
33502,6.711293305259577
33503,7.031747964535066
33504,6.680141278610142
33505,6.914180476935687
33506,6.642932636854805
33507,6.594146045630892
33508,6.520008240723296
33509,6.702532684674065
33510,6.637640033268629
33511,7.219864824853618
33512,6.913887072469186
33513,6.4703020130760684
33514,7.4088560394545935
33515,6.664176181296191
33516,6.639128791952788
33517,6.71825834542982
33518,7.19619022824794
33519,7.031267389513745
33520,7.219864824853618
33521,6.611120072225134
33522,7.133624442249449
33523,7.907872924914655
33524,6.934859096573737
33525,7.040592587384907
33526,7.053871173858977
33527,7.053871173858977
33528,6.583745594990131
33529,7.031747964535066
33530,6.606307153418143
33531,6.620673300588235
33532,6.620673300588235
33533,6.653406493561606
33534,6.597591403180657
33535,6.858553008778853
33536,6.822572491179056
33537,7.109400881486646
33538,6.596695563617501
33539,6.716029418464801
33540,6.606265310571727
33541,6.603555977122832
33542,7.133624442249449
33543,6.680141278610142
33544,6.620673300588235
33545,6.884830744637043
33546,6.798577588997208
33547,6.642932636854805
33548,6.5337558162753995
33549,7.267329119439481
33550,6.65109280865261
33551,6.672062147421931
33552,7.62949348894981
33553,6.615402009949699
33554,7.19619022824794
33555,6.628357345823767
33556,7.103162217375501
33557,6.727197197756611
33558,6.6334532306295015
33559,7.219864824853618
33560,6.619513105201549
33561,7.463835594166739
33562,7.031747964535066
33563,6.787535311609852
33564,6.676371847930557
33565,6.987876527521049
33566,6.82660466591107
33567,6.603555977122832
33568,6.697519746816462
33569,6.727197197756611
33570,6.637640033268629
33571,7.266044831364919
33572,12.070580141222164
33573,7.219864824853618
33574,6.672102859059378
33575,6.454375537485702
33576,6.56413466490537
33577,6.93497546634517
33578,6.637640033268629
33579,7.0354308400912995
33580,7.267329119439481
33581,7.2263394625945425
33582,6.680141278610142
33583,6.691776860341896
33584,7.066485057237838
33585,6.8961969129711616
33586,6.704742728956654
33587,6.639312861496421
33588,7.237891171444109
33589,7.103162217375501
33590,5.06055831622802
33591,5.721199670065349
33592,5.315079807038841
33593,5.279937753056872
33594,4.829910292925272
33595,4.141538366093666
33596,5.894273391019317
33597,5.229729190255571
33598,3.958873913446444
33599,3.958873913446444
33600,6.749110603013957
33601,4.860507143352666
33602,6.994084704100326
33603,11.657954831215177
33604,20.327596178669594
33605,4.775220758691257
33606,4.830049212236455
33607,4.923545408050028
33608,5.173257290580319
33609,4.054039205309693
33610,5.04846909776562
33611,5.889968745620238
33612,4.525384643196374
33613,4.436170784051261
33614,5.4126000734704744
33615,5.636689691587723
33616,5.106624609641484
33617,4.328872265034581
33618,4.343329211135154
33619,4.338564488520377
33620,4.5702937794966365
33621,8.768170246435655
33622,4.160375201693766
33623,5.2339582710723525
33624,4.981230676738977
33625,4.844330354788476
33626,7.120971166103367
33627,7.120971166103367
33628,4.844330354788476
33629,4.844330354788476
33630,4.844330354788476
33631,4.844330354788476
33632,4.844330354788476
33633,4.844330354788476
33634,4.844330354788476
33635,4.844330354788476
33636,4.844330354788476
33637,5.5425762323509975
33638,5.5304374598463015
33639,4.762495060501842
33640,6.1395727591794405
33641,6.1395727591794405
33642,4.622423168417448
33643,5.411510412794488
33644,4.870812991097702
33645,4.490731811054094
33646,5.149428454865862
33647,10.483742586664947
33648,8.374895080927217
33649,5.666007280810421
33650,5.8473993554824055
33651,5.260816854233872
33652,5.063261588226
33653,5.133322995338128
33654,4.705650685850218
33655,9.195441208984183
33656,6.767655545343429
33657,11.441582119585513
33658,10.388615804568794
33659,6.835790103927613
33660,4.44980663294644
33661,4.44980663294644
33662,4.22371881301694
33663,4.215671914585542
33664,4.242550403835439
33665,4.64201890110518
33666,4.35744652545519
33667,4.298963905664451
33668,4.299371406653769
33669,4.299371406653769
33670,4.267894189125718
33671,4.349121731654827
33672,4.360592078813298
33673,4.234475476205818
33674,4.92538637539138
33675,4.360592078813298
33676,4.344491888462229
33677,4.238706506983662
33678,4.238706506983662
33679,4.238706506983662
33680,4.402358593650885
33681,4.243046724688015
33682,4.509466148269058
33683,4.2193435267108415
33684,4.406304176910129
33685,4.25800147011622
33686,4.339710146514676
33687,4.339710146514676
33688,4.828612140935912
33689,4.202812309615894
33690,4.378442530760302
33691,4.240589308697682
33692,4.819128198997773
33693,4.558190195501733
33694,4.435732960730466
33695,4.435732960730466
33696,4.2353270172196815
33697,4.4541257219812564
33698,4.4541257219812564
33699,4.437101606763462
33700,4.437101606763462
33701,4.437101606763462
33702,4.430361065187806
33703,4.34495290664342
33704,4.393309862165962
33705,4.454203068276873
33706,4.34573799197961
33707,5.341490603440646
33708,4.242550403835439
33709,4.318107526701751
33710,4.273045744520458
33711,4.178941739162416
33712,4.234475476205818
33713,4.505705498993187
33714,4.238706506983662
33715,4.233165070157165
33716,4.417313397004968
33717,4.782695993450121
33718,4.447638971735226
33719,5.2511458325473
33720,4.538523407390738
33721,4.393309862165962
33722,4.819346308701597
33723,5.093872304286646
33724,6.446025009237681
33725,5.052148536612668
33726,4.907841517600512
33727,5.115097454913704
33728,4.34573799197961
33729,5.538101346796986
33730,4.446159559365284
33731,4.242321813653118
33732,4.341312697573993
33733,4.341312697573993
33734,4.2001358744857455
33735,8.070023242763032
33736,4.995537564470124
33737,5.645604343144166
33738,4.688767374096328
33739,4.6003443495003165
33740,4.581956717910146
33741,5.755271775275771
33742,4.980949553222246
33743,4.234475476205818
33744,4.193870152388352
33745,5.82000154648598
33746,5.550058263539795
33747,5.550058263539795
33748,5.294323358888424
33749,5.481026886440359
33750,5.7609068066351234
33751,5.583399443429147
33752,5.881755685853231
33753,5.501991768116036
33754,5.3050926104587495
33755,5.886588601659641
33756,5.1678018729311015
33757,5.2647861805094305
33758,4.234475476205818
33759,4.598279401739752
33760,5.0735880932158866
33761,4.53989083449388
33762,4.402358593650885
33763,4.2001358744857455
33764,4.2911372232373
33765,5.755271775275771
33766,4.9306609385995
33767,5.100400701851103
33768,4.905478778175653
33769,5.307091522293731
33770,4.370410483273278
33771,4.73945062880427
33772,5.289781446604817
33773,4.185111750434909
33774,4.267894189125718
33775,4.53989083449388
33776,4.6970343188500285
33777,4.2001358744857455
33778,4.2353270172196815
33779,5.006158636644126
33780,4.335258252678113
33781,4.22371881301694
33782,4.273045744520458
33783,4.273045744520458
33784,4.339710146514676
33785,5.7541425711779
33786,4.46484228176464
33787,6.744185591045383
33788,4.402358593650885
33789,4.26868385327943
33790,4.479986127498894
33791,4.34495290664342
33792,4.446162832433403
33793,4.402358593650885
33794,5.472676987708249
33795,4.371092293293443
33796,4.302851793321848
33797,4.245289992471383
33798,4.457063931827531
33799,4.204382026135192
33800,4.242807885808267
33801,4.242321813653118
33802,4.406304176910129
33803,4.417313397004968
33804,4.240589308697682
33805,4.568307392050157
33806,4.598279401739752
33807,4.6313845424846765
33808,5.742151051516875
33809,5.217824047904162
33810,4.447638971735226
33811,4.509466148269058
33812,4.20171914468639
33813,4.335258252678113
33814,6.402939702818632
33815,4.1799547257509
33816,4.201499844487351
33817,4.238706506983662
33818,4.558190195501733
33819,4.5265033866751265
33820,4.301758830173064
33821,4.559766897758857
33822,4.402358593650885
33823,4.34495290664342
33824,6.493246040715005
33825,6.607785060545044
33826,6.454375537485702
33827,6.680141278610142
33828,6.522238693036184
33829,6.716029418464801
33830,6.77298294489181
33831,7.139632012027681
33832,6.572995081115511
33833,6.620673300588235
33834,7.2263394625945425
33835,6.520008240723296
33836,6.918897239073149
33837,7.053871173858977
33838,6.670147301032908
33839,6.672836189993921
33840,6.623175306706507
33841,6.577507697099796
33842,6.787535311609852
33843,6.691776860341896
33844,6.680141278610142
33845,6.620673300588235
33846,6.5780890353765935
33847,6.82660466591107
33848,7.0943237608548415
33849,6.454375537485702
33850,6.702532684674065
33851,6.637640033268629
33852,6.597401065919215
33853,7.225555741628718
33854,6.680141278610142
33855,6.592859248256354
33856,7.1017644547251395
33857,6.583745594990131
33858,6.606307153418143
33859,7.0354308400912995
33860,6.670147301032908
33861,6.639312861496421
33862,6.611120072225134
33863,6.798134224822583
33864,7.0213859237703105
33865,6.767891297664241
33866,6.540550747669732
33867,6.606265310571727
33868,6.673874768248233
33869,7.039208013078027
33870,6.619143571699467
33871,6.670147301032908
33872,6.577507697099796
33873,6.592859248256354
33874,6.914180476935687
33875,7.066485057237838
33876,6.653406493561606
33877,6.614883068324191
33878,6.602911091732803
33879,6.639128791952788
33880,7.103162217375501
33881,7.4088560394545935
33882,6.716029418464801
33883,7.092697175744131
33884,6.620673300588235
33885,6.680141278610142
33886,7.053871173858977
33887,6.738943130595952
33888,6.704742728956654
33889,6.672062147421931
33890,6.672062147421931
33891,6.639312861496421
33892,6.594146045630892
33893,7.047584642318296
33894,6.597591403180657
33895,6.777532850182998
33896,6.787535311609852
33897,6.606307153418143
33898,6.734622862861269
33899,6.639312861496421
33900,7.316953345605783
33901,6.711293305259577
33902,7.117116997094793
33903,7.219864824853618
33904,6.777532850182998
33905,6.594146045630892
33906,7.016329481382941
33907,6.680141278610142
33908,6.738943130595952
33909,6.561608846129988
33910,6.672102859059378
33911,10.405970692737787
33912,10.5763365201655
33913,7.031747964535066
33914,7.117116997094793
33915,7.266269376040534
33916,6.520008240723296
33917,6.697519746816462
33918,6.4703020130760684
33919,6.727197197756611
33920,6.8961969129711616
33921,6.71825834542982
33922,7.059891305348435
33923,6.522238693036184
33924,7.219864824853618
33925,6.851636151541047
33926,7.219864824853618
33927,6.711293305259577
33928,6.594146045630892
33929,6.727197197756611
33930,6.67157238502127
33931,6.642932636854805
33932,6.619513105201549
33933,6.552681656549737
33934,6.913887072469186
33935,7.62949348894981
33936,6.697519746816462
33937,7.007399303704515
33938,6.914180476935687
33939,6.9699207109742085
33940,5.198621263011275
33941,8.648976295469515
33942,3.996871883560022
33943,4.7818973349529035
33944,5.894273391019317
33945,4.647330825544227
33946,7.87871154372303
33947,4.771133403033468
33948,4.771133403033468
33949,7.648428784185983
33950,4.700873049253489
33951,4.702956046950942
33952,4.1932661094187695
33953,5.642877995697168
33954,4.768581027295576
33955,4.294758839435143
33956,8.768170246435655
33957,4.146755482278441
33958,5.688973231740341
33959,5.371886362946164
33960,4.219143320379939
33961,6.120453271927793
33962,5.273581838596657
33963,4.844330354788476
33964,7.620538986377277
33965,4.844330354788476
33966,4.844330354788476
33967,4.844330354788476
33968,4.844330354788476
33969,4.844330354788476
33970,4.844330354788476
33971,5.200901406035026
33972,4.844330354788476
33973,4.844330354788476
33974,5.200901406035026
33975,5.642611442454968
33976,5.642611442454968
33977,5.642611442454968
33978,5.414825259894413
33979,5.149156251301146
33980,5.411510412794488
33981,4.8464733004743215
33982,5.024979529178082
33983,5.024979529178082
33984,5.086218331822539
33985,4.349030426307319
33986,7.895688220148532
33987,4.914926000861228
33988,6.430951928628479
33989,5.067334864692635
33990,5.439105966704846
33991,5.703039695397149
33992,3.9871542971839458
33993,6.436865593257376
33994,7.639000299222017
33995,8.259955582000163
33996,4.385350168575396
33997,4.906659447213449
33998,5.350980319486029
33999,5.141011885011401
34000,6.349026607701838
34001,4.19803627642845
34002,4.19803627642845
34003,4.25508772228659
34004,4.34792375601881
34005,4.34792375601881
34006,4.318107526701751
34007,4.205730912643395
34008,4.267894189125718
34009,4.267894189125718
34010,4.544512203789073
34011,4.544512203789073
34012,4.349121731654827
34013,4.402358593650885
34014,4.197239972416464
34015,4.197239972416464
34016,4.234475476205818
34017,4.402358593650885
34018,4.660893062291679
34019,4.446159559365284
34020,4.581956717910146
34021,4.402358593650885
34022,4.4925675373182585
34023,4.479986127498894
34024,4.446009836500447
34025,4.212543931367891
34026,4.212543931367891
34027,4.212543931367891
34028,4.4386774993783105
34029,4.201499844487351
34030,4.417313397004968
34031,4.450351069228179
34032,4.335145177182952
34033,4.253432395806253
34034,4.387723032622712
34035,4.568307392050157
34036,4.568307392050157
34037,4.431182394006107
34038,4.335258252678113
34039,4.7246495475422385
34040,4.435732960730466
34041,4.640885866139032
34042,5.093872304286646
34043,4.745942577554801
34044,4.648916192234307
34045,4.446159559365284
34046,7.4552477645279
34047,5.266717522259897
34048,5.064967989880727
34049,4.25508772228659
34050,4.20171914468639
34051,4.660893062291679
34052,4.238706506983662
34053,4.25286805080705
34054,4.202812309615894
34055,4.2353270172196815
34056,4.2353270172196815
34057,4.705311529106119
34058,4.9413195936948355
34059,4.932101601138306
34060,5.019380446334327
34061,4.2911372232373
34062,4.568933524696362
34063,4.253432395806253
34064,4.568307392050157
34065,4.940694712071366
34066,5.80010970027831
34067,5.019031480309635
34068,6.099065879517204
34069,4.306177479212543
34070,4.516658848665134
34071,4.561601090854097
34072,4.782412559141807
34073,7.8878100755758105
34074,4.406304176910129
34075,4.205730912643395
34076,5.100400701851103
34077,5.6176964007870565
34078,4.479986127498894
34079,4.708760444893924
34080,5.610140876800072
34081,5.0560496918213245
34082,5.6826099611704395
34083,4.538523407390738
34084,5.755271775275771
34085,5.304905301691478
34086,4.8603398671328275
34087,5.533602400408211
34088,5.096207545365343
34089,4.446159559365284
34090,4.185111750434909
34091,4.396657501856342
34092,4.479986127498894
34093,4.782695993450121
34094,4.370410483273278
34095,4.534041417718968
34096,5.481605368619304
34097,5.717587401824548
34098,4.273045744520458
34099,5.525619084179379
34100,4.446159559365284
34101,4.2193435267108415
34102,4.25800147011622
34103,6.106121527228446
34104,6.002896270901121
34105,5.553972016066383
34106,4.402358593650885
34107,5.2096133183415185
34108,4.2741004539211644
34109,4.506391982184263
34110,5.1581176051635635
34111,4.2353270172196815
34112,5.63208571670606
34113,4.431182394006107
34114,4.715304178876523
34115,4.319415048515973
34116,9.123537579228781
34117,5.1304953715775
34118,4.299371406653769
34119,4.402358593650885
34120,4.598279401739752
34121,4.963273848867913
34122,4.215671914585542
34123,6.492982022763461
34124,6.594146045630892
34125,12.843533685548927
34126,7.133624442249449
34127,7.0354308400912995
34128,6.566647624231466
34129,6.606265310571727
34130,6.697519746816462
34131,6.61016028695211
34132,6.628357345823767
34133,6.664138950203809
34134,7.297587922275745
34135,6.611120072225134
34136,6.708957524499916
34137,6.6943982839151746
34138,7.1438721053230605
34139,6.572995081115511
34140,6.711293305259577
34141,6.639312861496421
34142,6.914180476935687
34143,6.642932636854805
34144,6.680141278610142
34145,6.612606901253789
34146,6.572995081115511
34147,6.77298294489181
34148,6.603555977122832
34149,6.619513105201549
34150,6.842463353339985
34151,7.463835594166739
34152,6.673874768248233
34153,6.61016028695211
34154,7.093722195984121
34155,7.19619022824794
34156,7.117116997094793
34157,6.6654799335854
34158,7.047584642318296
34159,6.708957524499916
34160,6.56413466490537
34161,6.4703020130760684
34162,6.716029418464801
34163,6.582083951632195
34164,6.628487435866168
34165,6.583745594990131
34166,7.031747964535066
34167,6.606307153418143
34168,6.561608846129988
34169,6.914180476935687
34170,6.642932636854805
34171,6.680141278610142
34172,6.572995081115511
34173,6.597591403180657
34174,7.1017644547251395
34175,6.702532684674065
34176,6.869735689070937
34177,7.219864824853618
34178,9.035020522858629
34179,7.225555741628718
34180,6.667109604282378
34181,6.600307602750411
34182,6.520008240723296
34183,6.667109604282378
34184,6.448425700478052
34185,6.561608846129988
34186,7.066485057237838
34187,6.612606901253789
34188,7.047584642318296
34189,6.672102859059378
34190,6.727197197756611
34191,6.9699207109742085
34192,6.614883068324191
34193,6.672102859059378
34194,6.65109280865261
34195,7.031747964535066
34196,7.093722195984121
34197,7.2263394625945425
34198,6.746743099374226
34199,6.639312861496421
34200,6.734622862861269
34201,6.62910213539035
34202,6.670147301032908
34203,6.448425700478052
34204,6.639312861496421
34205,6.653406493561606
34206,6.628357345823767
34207,6.672102859059378
34208,6.697519746816462
34209,6.6395956994850085
34210,6.561705808540776
34211,6.619513105201549
34212,6.798577588997208
34213,6.869735689070937
34214,6.52893391574454
34215,6.540708061910689
34216,6.620673300588235
34217,6.637640033268629
34218,7.144906309805813
34219,6.77298294489181
34220,7.062459105042457
34221,7.066485057237838
34222,7.031747964535066
34223,9.332241449486897
34224,5.289629463504211
34225,5.055187877057461
34226,5.164861940666764
34227,4.9238531774442995
34228,5.894273391019317
34229,8.1210528308388
34230,5.881537802265008
34231,6.166512893600742
34232,4.158297286926825
34233,4.782299217950989
34234,7.423396914187202
34235,7.648428784185983
34236,4.781062456050316
34237,5.268368583717345
34238,5.097421253546812
34239,4.897180873818204
34240,4.054039205309693
34241,4.6518047481999005
34242,10.917164185539818
34243,5.444097797715006
34244,5.4121185353576005
34245,4.8278650992506424
34246,4.6485194870017095
34247,4.768581027295576
34248,5.468776554689238
34249,6.5487818585763495
34250,6.120453271927793
34251,6.120453271927793
34252,5.2339582710723525
34253,4.844330354788476
34254,4.844330354788476
34255,7.120971166103367
34256,7.120971166103367
34257,6.056238755079986
34258,5.200901406035026
34259,4.844330354788476
34260,4.844330354788476
34261,4.844330354788476
34262,5.200901406035026
34263,4.844330354788476
34264,5.5304374598463015
34265,5.642611442454968
34266,6.1395727591794405
34267,6.1395727591794405
34268,4.735324241255668
34269,4.830840036925747
34270,4.8464733004743215
34271,4.436729699748571
34272,6.859629320048327
34273,4.869990511585028
34274,6.271643723354526
34275,3.8865984317346576
34276,6.164588957688339
34277,4.22371881301694
34278,4.26868385327943
34279,4.25508772228659
34280,4.34792375601881
34281,4.20171914468639
34282,4.267894189125718
34283,4.238706506983662
34284,4.402358593650885
34285,4.197239972416464
34286,4.29876211193333
34287,4.581956717910146
34288,4.581956717910146
34289,4.344491888462229
34290,4.238706506983662
34291,4.238706506983662
34292,4.402358593650885
34293,4.479986127498894
34294,4.201499844487351
34295,4.25800147011622
34296,4.233165070157165
34297,4.715304178876523
34298,4.25286805080705
34299,4.53989083449388
34300,4.450351069228179
34301,4.378442530760302
34302,4.201222892439876
34303,4.201222892439876
34304,4.431182394006107
34305,4.431182394006107
34306,4.806693872252481
34307,4.758741757928022
34308,4.6313845424846765
34309,4.393309862165962
34310,4.281183743667834
34311,4.478949957362974
34312,4.516658848665134
34313,4.25508772228659
34314,4.20171914468639
34315,4.479986127498894
34316,4.479986127498894
34317,4.828612140935912
34318,4.2353270172196815
34319,4.288073719580682
34320,8.070023242763032
34321,5.9929295556951585
34322,5.182104180456475
34323,5.454986688094007
34324,4.859919644982164
34325,5.727036725885849
34326,5.097496984001326
34327,4.581956717910146
34328,4.8561888000969455
34329,5.028690131422037
34330,5.469345845625107
34331,4.479986127498894
34332,5.243231583989666
34333,4.267894189125718
34334,5.673728423672268
34335,5.741378942347695
34336,4.479986127498894
34337,5.61440608164098
34338,5.6826099611704395
34339,5.639929360210762
34340,4.288073719580682
34341,4.2001358744857455
34342,4.762523294419954
34343,4.758741757928022
34344,5.71030632459007
34345,5.087714467686965
34346,5.6176964007870565
34347,4.932101601138306
34348,5.529426285474738
34349,5.316543745339918
34350,5.697307445961837
34351,6.205422091420056
34352,4.298963905664451
34353,4.402358593650885
34354,4.538523407390738
34355,4.8693260062809385
34356,4.437101606763462
34357,4.544512203789073
34358,4.431182394006107
34359,4.253432395806253
34360,5.0271863683028455
34361,4.849375034971257
34362,4.907841517600512
34363,4.34792375601881
34364,4.185111750434909
34365,4.586178568817439
34366,4.552165157887808
34367,5.61440608164098
34368,5.018894027349083
34369,5.577760963921075
34370,4.559766897758857
34371,5.5718408721671615
34372,4.479986127498894
34373,4.25508772228659
34374,4.450129677742066
34375,4.864986502921336
34376,4.306177479212543
34377,4.504345165423785
34378,4.302851793321848
34379,4.282241137024891
34380,4.349403176244926
34381,4.360592078813298
34382,4.431182394006107
34383,4.758741757928022
34384,4.450351069228179
34385,4.4925675373182585
34386,4.402358593650885
34387,5.006158636644126
34388,4.393309862165962
34389,4.53989083449388
34390,5.316543745339918
34391,5.815461853225881
34392,4.417313397004968
34393,4.776690805453525
34394,4.20171914468639
34395,4.782412559141807
34396,4.20171914468639
34397,5.72783107990435
34398,4.437101606763462
34399,4.2332679236158075
34400,6.639312861496421
34401,11.942181265443608
34402,6.855351521881643
34403,7.066485057237838
34404,6.734622862861269
34405,7.117116997094793
34406,6.680141278610142
34407,6.708957524499916
34408,6.582083951632195
34409,6.628487435866168
34410,6.702532684674065
34411,7.2263394625945425
34412,6.62910213539035
34413,6.619143571699467
34414,6.615402009949699
34415,6.615402009949699
34416,6.672836189993921
34417,6.672836189993921
34418,6.583745594990131
34419,7.133624442249449
34420,7.117116997094793
34421,7.2263394625945425
34422,6.77298294489181
34423,6.597591403180657
34424,7.1017644547251395
34425,6.626486889115851
34426,7.226295666614179
34427,6.642932636854805
34428,7.117116997094793
34429,6.594146045630892
34430,6.65109280865261
34431,6.664176181296191
34432,13.240368643278124
34433,7.117116997094793
34434,7.066169136089036
34435,6.702532684674065
34436,6.747212518473102
34437,6.620673300588235
34438,6.628487435866168
34439,6.620673300588235
34440,6.628357345823767
34441,7.4088560394545935
34442,6.93497546634517
34443,6.970593598119237
34444,6.601614413646134
34445,6.672062147421931
34446,6.672062147421931
34447,6.513853287023867
34448,6.798134224822583
34449,6.619143571699467
34450,6.672836189993921
34451,6.579934449276474
34452,7.19619022824794
34453,7.103162217375501
34454,6.597401065919215
34455,6.822572491179056
34456,6.646341365387523
34457,6.615402009949699
34458,6.544224494418818
34459,6.6654799335854
34460,7.016329481382941
34461,6.899897965869453
34462,6.670147301032908
34463,6.639128791952788
34464,6.727197197756611
34465,6.597401065919215
34466,6.639312861496421
34467,7.2263394625945425
34468,6.914180476935687
34469,6.597591403180657
34470,6.702532684674065
34471,7.053871173858977
34472,7.066485057237838
34473,6.602421023555143
34474,6.704742728956654
34475,6.611120072225134
34476,6.611120072225134
34477,6.9699207109742085
34478,6.5265370187264535
34479,6.65109280865261
34480,6.952310100120654
34481,6.61016028695211
34482,6.52893391574454
34483,6.86581484575086
34484,6.717669626205876
34485,7.2263394625945425
34486,6.918897239073149
34487,6.777532850182998
34488,6.544224494418818
34489,6.639128791952788
34490,5.289629463504211
34491,5.289629463504211
34492,5.9165032290737845
34493,5.9165032290737845
34494,12.068189312978365
34495,5.120253060448938
34496,5.120253060448938
34497,4.141538366093666
34498,4.126591071653379
34499,5.351794592815964
34500,6.692758825155844
34501,6.86421230371767
34502,5.663769732098177
34503,5.909394918797917
34504,4.901974567553018
34505,4.490088617977712
34506,5.006329437638787
34507,7.977295147737453
34508,4.489956852709879
34509,6.489915069976945
34510,4.6518047481999005
34511,7.224557556105111
34512,4.988095557297201
34513,5.381331633900794
34514,5.106624609641484
34515,4.328872265034581
34516,4.328872265034581
34517,4.328872265034581
34518,8.428135691281268
